20
16
20
33
36
40
47
41
32
31
31
33
33
33
33
31
30
31
30
29
34
29
28
30
34
30
28
28
28
28
31
28
24
21
24
29
30
32
34
36
39
41
38
38
41
47
35
31
37
41
46
40
31
25
21
24
24
29
34
42
47
53
57
47
33
29
32
35
28
28
42
47
41
46
45
42
45
50
49
37
41
45
53
60
67
68
67
55
52
49
46
52
51
52
48
40
45
54
59
42
49
35
34
44
49
49
50
54
65
51
64
52
45
48
51
60
61
61
53
53
54
56
50
48
57
68
68
55
45
48
55
53
56
63
68
74
72
68
69
50
53
60
54
59
65
74
81
68
57
48
52
59
67
74
76
71
70
69
73
77
81
85
86
70
56
60
73
88
87
76
61
67
74
82
77
76
78
83
85
86
82
84
87
90
87
87
86
87
87
90
88
84
85
89
86
83
85
91
87
86
85
88
90
88
87
83
87
87
88
88
85
88
88
78
81
86
86
75
73
79
83
87
80
80
81
77
81
85
88
87
83
74
76
82
83
85
80
83
83
81
80
83
86
87
84
84
87
86
87
89
88
76
70
73
76
77
66
66
67
65
71
77
78
76
69
64
65
67
70
71
74
72
66
61
62
63
64
65
66
65
66
66
65
65
62
61
61
60
63
61
60
61
60
62
62
41
40
47
46
40
41
44
46
48
55
49
38
36
44
43
55
47
43
36
32
33
33
33
31
32
33
32
29
29
31
31
34
35
34
33
36
40
29
31
44
38
25
31
36
30
31
32
33
37
47
36
31
31
29
23
21
20
21
27
35
28
24
31
33
38
43
39
35
38
43
